НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000010303;9550;8850;39;0;39;0;0;0;0;0;0;0;0;0;;;
00000010314;1960;1570;130;0;130;0;0;0;0;0;0;0;0;0;100;2022-03-10;
00000010320;7400;6700;80;0;72;0;0;0;0;0;8;0;0;0;;;
00000010321;8200;7500;74;0;66;0;0;0;0;0;8;0;0;0;;;
00000010324;5340;4590;46;0;46;0;0;0;0;0;0;0;0;0;;;
00000010340;37210;35210;10;0;8;0;2;0;0;0;0;0;0;0;24;2022-03-14;
00000010358;43100;40770;6;2;6;2;0;0;0;0;0;0;0;0;;;
00000010373;15210;14390;44;0;44;0;0;0;0;0;0;0;0;0;;;
00000010385;5500;4950;38;0;38;0;0;0;0;0;0;0;0;0;;;
00000010393;720;640;74;0;56;0;8;0;10;0;0;0;0;0;;;
00000010394;810;720;107;0;94;0;6;0;7;0;0;0;0;0;;;
00000010399;2940;2540;60;0;60;0;0;0;0;0;0;0;0;0;;;
00000010400;30430;28180;16;0;8;0;4;0;0;0;4;0;0;0;;;
00000010410;1680;1520;25;0;21;0;0;0;4;0;0;0;0;0;;;
00000010411;2700;2430;2;0;0;0;2;0;0;0;0;0;0;0;;;
00000010431;17690;16430;12;0;8;0;4;0;0;0;0;0;0;0;;;
00000010436;2690;2450;50;0;50;0;0;0;0;0;0;0;0;0;;;
00000010437;2690;2450;98;0;98;0;0;0;0;0;0;0;0;0;;;
00000010438;4020;3660;98;0;98;0;0;0;0;0;0;0;0;0;;;
00000010439;12490;11390;18;0;18;0;0;0;0;0;0;0;0;0;;;
00000010441;10930;9680;1;2;1;2;0;0;0;0;0;0;0;0;;;
00000010442;31600;28810;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000010443;16020;14600;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000010446;79450;75070;18;0;18;0;0;0;0;0;0;0;0;0;;;
00000010447;107980;102020;18;0;18;0;0;0;0;0;0;0;0;0;;;
00000010448;130460;123270;12;0;12;0;0;0;0;0;0;0;0;0;;;
00000010449;162660;153690;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000010450;79150;74790;2;6;2;6;0;0;0;0;0;0;0;0;;;
00000010463;10420;9500;20;0;20;0;0;0;0;0;0;0;0;0;;;
00000010465;4900;4550;22;0;22;0;0;0;0;0;0;0;0;0;;;
00000010521;9910;8990;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000010550;8160;7680;23;5;23;5;0;0;0;0;0;0;0;0;;;
00000010576;13640;12930;6;42;0;0;0;0;0;0;6;42;0;0;;;
00000010579;10330;9300;3;0;3;0;0;0;0;0;0;0;0;0;;;
00000010580;15650;15110;3;0;3;0;0;0;0;0;0;0;0;0;;;
00000008540;9500;9060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008541;8220;7850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008543;8160;7820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008544;44150;42230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008545;30000;28000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008119;65870;62000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008121;20700;19800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008122;32660;31770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008124;149160;143220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008127;30980;27170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008128;58440;55090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008130;57380;50330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008126;30790;28960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008129;109180;101900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008131;23580;22550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008133;1800;1670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008134;91290;87970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008135;125690;120230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008140;8980;8750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008644;3110;2980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008645;1960;1870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008716;15530;14800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008717;10870;10820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008718;5740;5670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008719;3340;2800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008720;7220;6960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008721;25400;23000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008722;5600;5300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008726;6390;6030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008727;46560;44500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008728;9530;9530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008729;1740;1740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008731;39730;38380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008732;17250;16640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008734;53000;50650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008735;5640;5390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008736;5150;4900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008742;16200;15530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008745;16320;15640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008746;14410;13930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008738;4970;4420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008739;9420;8990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008740;10450;9980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008741;4650;4440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008743;4540;4040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008744;5610;4990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008142;4360;4070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008151;1970;1630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008153;1760;1580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008152;15290;14740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008154;14550;12130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008157;18500;17200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008646;34760;33810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008647;2860;2740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008648;10390;9660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008649;4910;4910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008654;15810;15120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008655;5980;5800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008656;11360;10890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008657;82800;77970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008659;8200;8200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008660;15860;15170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008674;46090;44830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008691;11350;10570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008692;9790;9120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008693;19600;18770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008694;86570;83080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008699;11070;10350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008701;26450;25990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008714;21720;20470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008715;13500;12950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010471;40620;39160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010472;22710;21740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010473;3950;3950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010474;9980;9580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010475;23500;22430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008515;17430;17270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008520;11500;11500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008522;7800;7180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008525;10180;9740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008526;23670;22640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008527;64070;61650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008530;7440;7120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008531;1700;1300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008532;9800;9450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008533;14680;13960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008535;28800;26600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008546;6840;6700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008547;56530;54070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008548;12090;11240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008549;19560;18730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008550;131100;125400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008556;12320;11770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008568;108000;101700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008569;15020;14610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008570;31190;29890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008571;8740;8360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008572;34390;33490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008573;28390;26120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008577;36630;35310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008578;105530;97080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008579;8680;8010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008584;18960;18600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008586;13800;13200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008587;28020;26780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008588;12880;12130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008591;24020;22980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008590;64890;63710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008594;3790;3640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008596;14650;14010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008598;8890;8890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008599;1670;1670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008600;760;760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008601;5640;5280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008602;2680;2450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008603;39570;37850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008604;630;570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010466;18990;18180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010467;194810;183150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010468;610;590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008357;6300;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008359;15880;15090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008360;28000;27360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008363;19460;18650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008364;8050;7700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008365;13480;13350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008367;64890;63710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008369;22700;21000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008368;24750;24080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010470;630;560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008387;100050;99570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008392;86230;76280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008388;67180;61810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008391;110800;104600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008393;116500;107210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008395;5300;5300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008396;4200;4200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008394;3830;3670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008398;3990;3660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008402;6200;6200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008400;5970;5700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008401;197750;192500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008404;143750;137500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008408;6730;6560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008405;31320;28820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008406;63580;58690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008409;5000;4900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008419;22690;21700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008420;11060;10580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2022-03-14;
00000010540;27600;26400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010541;22980;21790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010545;125350;119900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010546;6200;5610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010548;7460;6580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010549;315100;301400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000010553;35200;34240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010554;34300;32770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2022-03-10;
00000010561;8130;7800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010562;15500;14950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010564;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010565;122400;116450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010577;8200;7830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010578;31800;30970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010581;14500;13700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008159;15930;15000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008161;15500;15400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008162;51040;48310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008165;3970;3950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008168;25760;24640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008166;8020;8020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008167;11760;10450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008170;27800;26570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008171;10200;9910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008172;12030;11690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008173;27260;24120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008174;31620;27970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008177;5790;5070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008180;8700;8300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008181;5000;4800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008183;11710;11090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008184;11470;10860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008185;1020;920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008186;21920;20950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008996;11140;10660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008997;54480;52110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008999;59610;57010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009002;19600;19200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009000;5050;4820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009004;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009005;12220;11720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009006;21740;20790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009007;108880;102780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009008;31020;29000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009009;21850;20900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009010;17900;17430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009011;890;890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009012;1660;1660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009013;6720;6440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009015;3840;3840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009016;32350;30400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009017;131890;128290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009018;7090;7090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009019;5080;5080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009020;5150;5150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009021;27820;26570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009031;84000;82500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009032;2350;2210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009035;4450;4450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009036;33350;31900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009037;54290;51970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009039;3620;3350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009041;109250;104500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009040;5550;5550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008201;58270;54960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008202;11070;10210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008203;5670;5260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008205;36860;35840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008206;490;420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008207;15540;15120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008208;5180;4910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008209;10980;10510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008215;32020;30600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008216;7980;7520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008217;108580;105650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008218;6640;6200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008219;57610;55110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008220;7330;6680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008221;39680;37060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008222;4490;4250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008223;23020;22590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008224;10630;9780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008225;21130;20740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008226;20870;20480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008227;24470;23800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008237;25300;24200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008238;15100;14240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008239;10510;10220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008240;240;240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008241;25300;24610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008242;8220;7950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008244;550;550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008246;145830;139490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008248;5180;4950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008251;28220;26960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008252;1300;1200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008253;22540;21560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008254;35940;34500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008256;62840;59880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008257;27840;26680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008258;86250;82500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008259;16300;16300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008260;20200;19320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008262;3930;3640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008263;61920;54300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008264;13950;12890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008281;17540;16770;0;0;0;0;0;0;0;0;0;0;0;0;2;2022-01-31;
00000008282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008285;7880;7880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008286;9300;8910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008287;64040;61250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008288;25020;23930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008291;6100;5560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008293;22360;21370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008294;15020;14360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008295;17000;16320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008296;15000;14450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008297;16400;15600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008298;37020;35410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009740;42450;40610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007712;141700;136010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007713;52660;49190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007715;17100;16010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007716;80860;77000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007718;19290;18770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007722;45220;42520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007723;7200;6850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007727;48710;46360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007728;56010;53570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007729;142490;136290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007732;240;210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007734;10560;9950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007736;9150;8750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007737;450;390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007738;1080;950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007740;8510;8160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007741;5980;5310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007742;22330;21080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007743;2400;2200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007744;1860;1700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007756;27550;26370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007757;10000;9200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007758;6250;5510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007762;113620;104740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007770;28890;27300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007764;19660;18020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007765;10560;10080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007767;18090;17100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007769;16010;15560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007768;27140;25960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007772;60950;57850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007773;3520;3340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007775;18000;17250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007778;12100;11770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007779;12360;12030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007782;3600;3270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007783;38090;37040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007784;25150;23650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007785;31600;30740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007786;14400;13800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007787;29190;27450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007789;155250;148500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007790;300;270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007791;12240;11500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007792;16100;15400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007793;31400;30030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007794;2020;1760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007796;16250;14950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007797;9820;9380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007798;4660;4390;0;0;0;0;0;0;0;0;0;0;0;0;;;
