НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000008089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000004693;1870;1400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000004694;2000;1500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003815;2300;1240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003819;360;270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003330;690;480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003331;680;470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003339;2240;1210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003375;1360;790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003390;900;680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003400;780;550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003403;480;360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003404;570;400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003406;1170;740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003426;720;500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003427;300;210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003432;690;480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003438;440;290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003812;640;410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003817;420;290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003367;630;420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003392;550;480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003319;740;460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003803;900;500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003804;630;360;0;0;0;0;0;0;0;0;0;0;0;0;;;
