НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000009476;7020;6240;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000009477;6010;5340;12;0;12;0;0;0;0;0;0;0;0;0;;;
00000009480;28580;26100;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000009521;71060;63580;24;0;24;0;0;0;0;0;0;0;0;0;10;2024-11-29;
00000009522;54380;48650;10;0;10;0;0;0;0;0;0;0;0;0;20;2024-11-29;
00000009523;55670;49810;66;0;66;0;0;0;0;0;0;0;0;0;;;
00000009524;55670;49810;6;0;6;0;0;0;0;0;0;0;0;0;20;2024-11-15;
00000009526;94840;84850;8;0;8;0;0;0;0;0;0;0;0;0;10;2024-11-29;
00000009536;3250;2950;3;0;3;0;0;0;0;0;0;0;0;0;250;2024-11-11;
00000009538;1950;1550;201;0;201;0;0;0;0;0;0;0;0;0;80;2024-11-11;
00000009541;12000;10600;7;0;7;0;0;0;0;0;0;0;0;0;60;2024-11-11;
00000009544;4400;4050;1;0;1;0;0;0;0;0;0;0;0;0;100;2024-11-11;
00000009583;49120;44320;19;0;19;0;0;0;0;0;0;0;0;0;23;2024-10-16;
00000009584;36390;32840;24;0;24;0;0;0;0;0;0;0;0;0;29;2024-11-29;
00000009653;8080;7380;50;0;50;0;0;0;0;0;0;0;0;0;;;
00000009654;21030;20450;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000009733;23460;20850;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000009734;10500;9330;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000009746;15520;14330;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000009889;146300;132000;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000009904;2000;1550;76;0;76;0;0;0;0;0;0;0;0;0;50;2024-11-11;
00000009905;2500;2100;139;0;139;0;0;0;0;0;0;0;0;0;;;
00000009906;3800;3250;54;0;54;0;0;0;0;0;0;0;0;0;;;
00000009930;127510;114090;14;4;14;4;0;0;0;0;0;0;0;0;10;2024-11-25;
00000009932;31290;27820;16;0;16;0;0;0;0;0;0;0;0;0;40;2024-11-29;
00000009933;14820;13170;0;6;0;6;0;0;0;0;0;0;0;0;;;
00000009948;3440;2990;7;0;7;0;0;0;0;0;0;0;0;0;;;
00000009973;28600;26400;2;2;2;2;0;0;0;0;0;0;0;0;;;
00000010003;61890;55840;20;0;20;0;0;0;0;0;0;0;0;0;12;2024-10-16;
00000010024;36170;34740;0;2;0;2;0;0;0;0;0;0;0;0;;;
00000010088;4900;4500;60;0;60;0;0;0;0;0;0;0;0;0;;;
00000010179;34660;31280;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010212;62880;55890;7;0;7;0;0;0;0;0;0;0;0;0;;;
00000010243;10700;9650;43;0;43;0;0;0;0;0;0;0;0;0;;;
00000010244;11950;10790;1;0;1;0;0;0;0;0;0;0;0;0;69;2024-11-25;
00000010272;7750;6840;68;0;68;0;0;0;0;0;0;0;0;0;;;
00000010273;8550;7630;61;0;61;0;0;0;0;0;0;0;0;0;;;
00000010275;9500;8230;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010277;6100;5460;1;0;1;0;0;0;0;0;0;0;0;0;80;2024-11-25;
00000010278;4400;3810;35;0;35;0;0;0;0;0;0;0;0;0;;;
00000010279;8200;7330;32;0;32;0;0;0;0;0;0;0;0;0;;;
00000010280;9250;8310;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010282;10750;9820;48;0;48;0;0;0;0;0;0;0;0;0;;;
00000010284;10950;9480;21;0;21;0;0;0;0;0;0;0;0;0;;;
00000010287;10300;9280;60;0;60;0;0;0;0;0;0;0;0;0;;;
00000010288;11100;10010;57;0;57;0;0;0;0;0;0;0;0;0;;;
00000010297;12000;11200;64;0;64;0;0;0;0;0;0;0;0;0;;;
00000010298;14350;13440;78;0;78;0;0;0;0;0;0;0;0;0;;;
00000010299;13400;12440;22;0;22;0;0;0;0;0;0;0;0;0;;;
00000010300;15300;14200;25;0;25;0;0;0;0;0;0;0;0;0;;;
00000010303;13000;12150;5;0;5;0;0;0;0;0;0;0;0;0;;;
00000010305;14650;13620;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000010306;16350;15180;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000010307;2200;1800;29;0;29;0;0;0;0;0;0;0;0;0;;;
00000010310;4050;3520;2;0;2;0;0;0;0;0;0;0;0;0;150;2024-11-25;
00000010312;4900;4120;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000010314;2400;2060;159;0;159;0;0;0;0;0;0;0;0;0;;;
00000010320;9150;8210;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010321;11250;10220;0;2;0;2;0;0;0;0;0;0;0;0;;;
00000010322;11400;10650;51;0;51;0;0;0;0;0;0;0;0;0;;;
00000010323;12950;12050;62;0;62;0;0;0;0;0;0;0;0;0;;;
00000010324;6600;5840;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010340;42050;37940;66;0;66;0;0;0;0;0;0;0;0;0;;;
00000010358;52650;48600;67;0;67;0;0;0;0;0;0;0;0;0;;;
00000010384;8200;7250;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010436;1900;1730;393;6;393;6;0;0;0;0;0;0;0;0;;;
00000010437;1900;1730;395;4;395;4;0;0;0;0;0;0;0;0;;;
00000010438;3430;3120;13;0;13;0;0;0;0;0;0;0;0;0;;;
00000010439;11730;9880;38;0;38;0;0;0;0;0;0;0;0;0;;;
00000010443;11160;9970;32;0;32;0;0;0;0;0;0;0;0;0;;;
00000010446;87750;80730;3;6;3;6;0;0;0;0;0;0;0;0;;;
00000010447;113520;105820;22;0;22;0;0;0;0;0;0;0;0;0;;;
00000010448;133950;126450;20;0;20;0;0;0;0;0;0;0;0;0;;;
00000010449;162900;153780;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000010463;11260;10010;0;4;0;4;0;0;0;0;0;0;0;0;;;
00000010537;19370;17220;0;2;0;2;0;0;0;0;0;0;0;0;;;
00000010557;10810;9400;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010582;11390;10720;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010591;3900;3320;143;0;143;0;0;0;0;0;0;0;0;0;;;
00000010674;3020;2660;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000010675;3020;2660;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010676;3020;2660;27;0;27;0;0;0;0;0;0;0;0;0;;;
00000010678;3630;3220;196;0;196;0;0;0;0;0;0;0;0;0;;;
00000010679;11730;9880;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000010680;11730;9880;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000010743;255000;240720;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000010744;278500;264340;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010754;25200;24530;8;0;8;0;0;0;0;0;0;0;0;0;1;2024-09-24;
00000010773;345920;328330;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010774;190650;179970;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000010782;7430;6930;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010810;2200;1790;103;0;103;0;0;0;0;0;0;0;0;0;;;
00000010834;18110;16100;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010835;5820;5180;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000010852;38270;34020;2;0;2;0;0;0;0;0;0;0;0;0;2;2024-10-16;
00000010853;54130;48110;28;0;28;0;0;0;0;0;0;0;0;0;;;
00000010892;4000;3370;31;0;31;0;0;0;0;0;0;0;0;0;;;
00000010895;5550;4400;35;0;35;0;0;0;0;0;0;0;0;0;;;
00000010924;2920;2610;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000010983;2920;2610;18;0;18;0;0;0;0;0;0;0;0;0;;;
00000010984;48690;43930;21;2;21;2;0;0;0;0;0;0;0;0;;;
00000011139;7250;6600;1;2;1;2;0;0;0;0;0;0;0;0;;;
00000011140;8700;7950;23;2;23;2;0;0;0;0;0;0;0;0;;;
